Step,Value
0.0,91.30001831054688
2.0,91.30001831054688
4.0,91.30001831054688
6.0,91.30001831054688
8.0,91.30001831054688
10.0,91.30001831054688
12.0,91.30001831054688
14.0,91.30001831054688
16.0,91.30001831054688
18.0,91.30001831054688
20.0,91.30001831054688
22.0,91.30001831054688
24.0,91.30001831054688
26.0,91.30001831054688
28.0,91.30001831054688
30.0,91.30001831054688
32.0,91.30001831054688
34.0,91.30001831054688
36.0,91.30001831054688
38.0,91.30001831054688
40.0,91.30001831054688
42.0,91.30001831054688
44.0,91.30001831054688
46.0,91.30001831054688
48.0,91.30001831054688
50.0,91.30001831054688
52.0,91.30001831054688
54.0,91.30001831054688
56.0,91.30001831054688
58.0,91.30001831054688
60.0,91.30001831054688
62.0,91.30001831054688
64.0,91.30001831054688
66.0,91.30001831054688
68.0,91.30001831054688
70.0,91.30001831054688
72.0,91.30001831054688
74.0,91.30001831054688
76.0,91.30001831054688
78.0,91.30001831054688
80.0,91.30001831054688
82.0,91.30001831054688
84.0,91.30001831054688
86.0,91.30001831054688
88.0,91.30001831054688
90.0,91.30001831054688
92.0,91.30001831054688
94.0,91.30001831054688
96.0,91.30001831054688
98.0,91.30001831054688
100.0,91.30001831054688
102.0,91.30001831054688
104.0,91.30001831054688
106.0,91.30001831054688
108.0,91.30001831054688
110.0,91.30001831054688
112.0,91.30001831054688
114.0,91.30001831054688
116.0,91.30001831054688
118.0,91.30001831054688
120.0,91.30001831054688
122.0,91.30001831054688
124.0,91.30001831054688
126.0,91.30001831054688
128.0,91.30001831054688
130.0,91.30001831054688
132.0,91.30001831054688
134.0,91.30001831054688
136.0,91.30001831054688
138.0,91.30001831054688
140.0,91.30001831054688
142.0,91.30001831054688
144.0,91.30001831054688
146.0,91.30001831054688
148.0,91.30001831054688
150.0,91.30001831054688
152.0,91.30001831054688
154.0,91.30001831054688
156.0,91.30001831054688
158.0,91.30001831054688
160.0,91.30001831054688
162.0,91.30001831054688
164.0,91.30001831054688
166.0,91.30001831054688
168.0,91.30001831054688
170.0,91.30001831054688
172.0,91.30001831054688
174.0,91.30001831054688
176.0,91.30001831054688
178.0,91.30001831054688
180.0,91.30001831054688
182.0,91.30001831054688
184.0,91.30001831054688
186.0,91.30001831054688
188.0,91.30001831054688
190.0,91.30001831054688
192.0,91.30001831054688
194.0,91.30001831054688
196.0,91.30001831054688
198.0,91.30001831054688
200.0,91.30001831054688
202.0,91.30001831054688
204.0,91.30001831054688
206.0,91.30001831054688
208.0,91.30001831054688
210.0,91.30001831054688
212.0,91.30001831054688
214.0,91.30001831054688
216.0,91.30001831054688
218.0,91.30001831054688
220.0,91.30001831054688
222.0,91.30001831054688
224.0,91.30001831054688
226.0,91.30001831054688
228.0,91.30001831054688
230.0,91.30001831054688
232.0,91.30001831054688
234.0,91.30001831054688
236.0,91.30001831054688
238.0,91.30001831054688
240.0,91.30001831054688
242.0,91.30001831054688
244.0,91.30001831054688
246.0,91.30001831054688
248.0,91.30001831054688
250.0,91.30001831054688
252.0,91.30001831054688
254.0,91.30001831054688
256.0,91.30001831054688
258.0,91.30001831054688
260.0,91.30001831054688
262.0,91.30001831054688
264.0,91.30001831054688
266.0,91.30001831054688
268.0,91.30001831054688
270.0,91.30001831054688
272.0,91.30001831054688
274.0,91.30001831054688
276.0,91.30001831054688
278.0,91.30001831054688
280.0,91.30001831054688
282.0,91.30001831054688
284.0,91.30001831054688
286.0,91.30001831054688
288.0,91.30001831054688
290.0,91.30001831054688
292.0,91.30001831054688
294.0,91.30001831054688
296.0,91.30001831054688
298.0,91.30001831054688
300.0,91.30001831054688
302.0,91.30001831054688
304.0,91.30001831054688
306.0,91.30001831054688
308.0,91.30001831054688
310.0,91.30001831054688
312.0,91.30001831054688
314.0,91.30001831054688
316.0,91.30001831054688
318.0,91.30001831054688
320.0,91.30001831054688
322.0,91.30001831054688
324.0,91.30001831054688
326.0,91.30001831054688
328.0,91.30001831054688
330.0,91.30001831054688
332.0,91.30001831054688
334.0,91.30001831054688
336.0,91.30001831054688
338.0,91.30001831054688
340.0,91.30001831054688
342.0,91.30001831054688
344.0,91.30001831054688
346.0,91.30001831054688
348.0,91.30001831054688
350.0,91.30001831054688
352.0,91.30001831054688
354.0,91.30001831054688
356.0,91.30001831054688
358.0,91.30001831054688
360.0,91.30001831054688
362.0,91.30001831054688
364.0,91.30001831054688
366.0,91.30001831054688
368.0,91.30001831054688
370.0,91.30001831054688
372.0,91.30001831054688
374.0,91.30001831054688
376.0,91.30001831054688
378.0,91.30001831054688
380.0,91.30001831054688
382.0,91.30001831054688
384.0,91.30001831054688
386.0,91.30001831054688
388.0,91.30001831054688
390.0,91.30001831054688
392.0,91.30001831054688
394.0,91.30001831054688
396.0,91.30001831054688
398.0,91.30001831054688
400.0,91.30001831054688
402.0,91.30001831054688
404.0,91.30001831054688
406.0,91.30001831054688
408.0,91.30001831054688
410.0,91.30001831054688
412.0,91.30001831054688
414.0,91.30001831054688
416.0,91.30001831054688
418.0,91.30001831054688
420.0,91.30001831054688
422.0,91.30001831054688
424.0,91.30001831054688
426.0,91.30001831054688
428.0,91.30001831054688
430.0,91.30001831054688
432.0,91.30001831054688
434.0,91.30001831054688
436.0,91.30001831054688
438.0,91.30001831054688
440.0,91.30001831054688
442.0,91.30001831054688
444.0,91.30001831054688
446.0,91.30001831054688
448.0,91.30001831054688
450.0,91.30001831054688
452.0,91.30001831054688
454.0,91.30001831054688
456.0,91.30001831054688
458.0,91.30001831054688
460.0,91.30001831054688
462.0,91.30001831054688
464.0,91.30001831054688
466.0,91.30001831054688
468.0,91.30001831054688
470.0,91.30001831054688
472.0,91.30001831054688
474.0,91.30001831054688
476.0,91.30001831054688
478.0,91.30001831054688
480.0,91.30001831054688
482.0,91.30001831054688
484.0,91.30001831054688
486.0,91.30001831054688
488.0,91.30001831054688
490.0,91.30001831054688
492.0,91.30001831054688
